Customer Lifetime Value,Response,EmploymentStatus,Income,Monthly Premium Auto,Months Since Last Claim,Months Since Policy Inception,Total Claim Amount
6465.223746,No,Unemployed,0,92,9,24,662.4
2435.245577,No,Unemployed,0,72,28,64,345.6
2111.993329,No,Unemployed,0,74,5,75,369.822544
2347.591802,No,Unemployed,0,69,14,10,757.89114
3636.561567,No,Medical Leave,25407,98,2,88,284.239719
5692.684466,No,Employed,86073,70,2,96,291.587866
4041.241758,No,Employed,23818,104,6,1,499.2
7756.174223,No,Employed,21326,99,22,9,632.765462
3151.16213,No,Retired,18486,86,24,95,412.8
7198.415033,No,Medical Leave,10458,102,11,29,489.6
5263.921634,No,Employed,82528,131,10,65,258.036918
4347.159852,No,Employed,38223,112,27,18,537.6
2884.636779,No,Employed,63438,72,32,67,36.732923
6906.201903,No,Medical Leave,13432,92,5,82,610.567945
4450.220503,No,Employed,26848,114,10,50,100.557495
24127.50402,Yes,Medical Leave,14072,71,13,3,511.2
5246.278375,Yes,Employed,28909,66,15,66,456.702735
2744.73543,No,Employed,35159,68,0,73,150.501033
5543.802692,No,Employed,64255,70,7,36,193.86537
6013.038073,No,Unemployed,0,84,8,30,604.8
3650.576237,No,Employed,88842,90,32,42,350.75997
2520.818611,No,Employed,39377,64,7,53,307.2
5169.49937,Yes,Medical Leave,12430,73,22,13,350.4
2395.57,Yes,Disabled,21986,63,1,9,333.696228
3031.587812,No,Employed,27435,76,9,6,455.545318
11790.49617,Yes,Retired,25251,66,13,43,316.8
6755.076276,No,Employed,29881,85,27,95,17.92017
11315.20373,Yes,Disabled,11885,101,18,39,484.8
8207.702516,No,Employed,40420,104,2,10,499.2
5332.615013,No,Employed,74837,66,9,18,376.502488
3087.432549,No,Employed,67591,77,2,78,198.080417
4652.595489,No,Employed,47590,119,14,25,121.327914
2489.751297,No,Employed,75474,62,12,7,297.6
18196.63824,No,Employed,57177,92,14,51,441.6
2668.731444,No,Employed,52344,66,4,7,182.607687
8257.014532,No,Employed,20072,70,26,34,487.814322
12465.92416,No,Employed,33604,105,5,80,357.618596
6743.126791,No,Unemployed,0,61,2,76,292.8
2883.165412,No,Employed,37741,74,3,59,355.2
29973.41592,No,Employed,48471,83,5,20,208.904212
4686.469674,Yes,Employed,58089,118,31,83,566.4
6057.07208,Yes,Retired,27681,83,13,62,398.4
6895.309989,No,Retired,28992,74,3,90,355.2
9549.113813,No,Employed,55986,119,3,60,388.506303
10593.59462,No,Employed,94042,132,13,67,633.6
7735.465528,No,Unemployed,0,101,11,34,563.284331
2306.427813,No,Unemployed,0,67,19,70,482.4
31234.89323,No,Employed,70164,88,34,3,375.401079
5096.673223,Yes,Disabled,22886,65,9,81,312
3226.790317,No,Medical Leave,19948,89,17,84,427.2
5896.536531,No,Employed,39293,74,17,48,352.740946
13869.92705,Yes,Employed,28432,118,1,59,612.300581
18532.40504,No,Unemployed,0,70,1,30,504
7716.439345,No,Unemployed,0,107,2,93,1166.754216
6439.779016,No,Employed,47412,81,10,39,421.824276
9718.463569,No,Unemployed,0,65,12,46,312
12759.27844,No,Employed,68351,107,16,90,725.339771
5926.980962,No,Employed,58733,74,26,42,355.2
11389.94398,No,Employed,58187,95,18,39,76.73348
3497.483075,No,Employed,63189,88,16,95,569.124597
9476.901955,No,Unemployed,0,254,23,55,1828.8
9853.773193,No,Employed,44006,130,18,26,494.664784
8099.40027,No,Employed,60932,101,7,35,484.8
8507.832473,No,Employed,56704,71,33,50,84.715044
23903.68234,No,Unemployed,0,74,12,72,355.2
5360.557066,No,Employed,24254,68,11,84,326.4
29706.78459,No,Unemployed,0,128,15,37,1345.317161
5431.213625,No,Employed,57125,68,13,99,326.4
9048.983447,Yes,Unemployed,0,119,9,8,571.2
4359.74197,No,Unemployed,0,64,17,84,307.2
2889.087654,No,Employed,72075,73,32,1,22.569825
3056.217296,No,Employed,34317,78,6,32,263.592181
13815.7802,No,Employed,96745,179,14,25,859.2
5116.727579,No,Employed,95427,65,2,85,442.808018
10033.28281,No,Unemployed,0,146,5,84,1404.845849
2772.835753,No,Employed,30606,71,11,7,253.04739
2647.519741,Yes,Employed,37876,69,13,15,300.056383
4038.864803,No,Unemployed,0,110,17,59,528
7781.89849,No,Employed,57474,97,21,44,280.037716
16473.16905,Yes,Retired,22828,106,11,54,508.8
5285.314179,No,Employed,65096,67,3,81,321.6
3107.588649,No,Unemployed,0,88,1,66,87.135752
5780.182197,Yes,Employed,51066,74,23,0,787.993313
26939.51419,No,Employed,96866,113,26,88,377.385724
2329.459058,No,Employed,20934,61,14,35,292.8
4589.940596,No,Employed,32510,119,29,38,571.2
4428.031583,Yes,Employed,58577,110,6,62,303.872752
10881.77039,No,Employed,73268,137,30,35,41.139806
5412.696604,No,Unemployed,0,80,8,44,576
8382.630118,Yes,Retired,19683,117,17,41,561.6
4834.710493,Yes,Employed,38713,66,31,69,316.8
21710.27538,No,Employed,62370,94,4,10,32.00761
2430.870824,No,Employed,28476,62,3,76,297.6
14651.6153,No,Employed,74915,122,13,17,393.151377
5073.282126,Yes,Employed,57709,125,10,26,600
5520.476175,No,Employed,94676,69,27,14,331.2
6008.184526,No,Employed,43543,76,11,62,339.255348
24543.19862,No,Employed,68297,212,6,42,1272.487601
2429.374554,No,Employed,74241,61,21,57,138.588291
3452.029549,No,Employed,61385,86,25,35,199.299449
4109.310394,No,Unemployed,0,62,0,23,446.4
8714.922135,Yes,Unemployed,0,118,14,64,566.4
8110.305608,No,Employed,52548,101,10,1,587.504777
3669.83263,No,Unemployed,0,95,22,17,429.657692
3893.305281,No,Employed,26605,100,33,13,933.330936
2496.476385,No,Unemployed,0,67,25,32,181.335364
4629.970602,No,Unemployed,0,70,23,32,754.945216
17684.65456,No,Employed,82667,64,5,65,307.2
15663.65604,No,Employed,31789,130,11,65,316.418786
4940.124252,No,Unemployed,0,71,10,85,551.569883
2754.461855,No,Employed,25151,69,22,19,318.040989
2953.797658,No,Unemployed,0,87,25,6,414.190987
6198.793072,No,Medical Leave,24053,87,33,53,624.532492
12176.00621,No,Unemployed,0,117,5,3,1373.258272
4035.009284,No,Employed,55407,101,30,68,275.341953
2954.387586,No,Employed,62461,73,15,7,129.267408
5204.64616,No,Medical Leave,29406,68,33,79,326.4
8100.243093,No,Employed,89420,67,3,83,212.455137
4443.631711,No,Unemployed,0,121,7,69,644.269611
7503.367741,No,Employed,52464,95,9,15,515.930856
2548.509175,No,Employed,43731,64,35,12,162.461078
2473.368225,No,Disabled,13449,68,28,13,326.4
32777.30467,No,Unemployed,0,115,3,22,552
19228.46362,No,Unemployed,0,187,14,32,897.6
4538.117454,No,Employed,49821,61,26,48,333.308611
7663.514373,No,Employed,34837,63,32,27,72.828431
4177.288153,No,Employed,44222,104,19,3,413.196371
11776.00378,No,Employed,58881,97,8,51,354.885018
3996.772165,No,Employed,46210,100,2,44,46.315771
5490.775023,No,Employed,49480,70,17,57,72.686545
12989.81806,No,Unemployed,0,65,16,3,312
4599.759229,No,Employed,79284,117,9,59,156.452827
2351.878675,No,Medical Leave,12928,64,12,74,307.2
2903.242245,No,Employed,20510,74,32,63,355.2
3807.528493,No,Unemployed,0,115,16,89,828
8310.704732,No,Employed,67541,104,10,45,203.886869
8962.795984,No,Employed,97924,74,4,26,355.2
12157.5413,No,Employed,40432,77,21,66,369.6
16460.07754,No,Disabled,16869,222,28,57,1065.6
8788.532018,No,Employed,91171,110,3,64,771.39748
5093.479191,No,Unemployed,0,71,12,55,150.878447
5377.90796,No,Employed,34528,69,22,0,183.602763
5635.746396,No,Employed,20303,71,24,84,340.8
3514.212939,No,Employed,73643,89,2,2,147.486454
4386.277558,Yes,Retired,10621,67,28,22,321.6
7294.5816,No,Employed,76407,91,22,85,436.8
2415.063816,No,Unemployed,0,71,20,4,511.2
4693.751128,No,Medical Leave,26607,122,3,73,585.6
7481.825592,No,Employed,61783,94,17,20,658.125874
5953.352957,No,Employed,20283,77,7,17,369.6
3890.964154,No,Employed,43578,98,5,46,105.662175
5352.218989,No,Employed,93606,67,23,44,321.6
8105.81483,No,Retired,17920,72,14,53,424.375364
3509.968806,No,Employed,51800,92,29,12,299.452532
8434.119038,No,Employed,27694,108,3,3,741.850171
4254.620669,Yes,Disabled,11904,61,34,11,292.8
2839.945741,No,Employed,53444,72,10,67,315.703929
16473.16905,Yes,Retired,22828,106,11,54,508.8
31706.9251,No,Employed,50719,131,33,79,870.626907
2580.849899,Yes,Employed,46900,66,13,59,316.8
17622.1332,No,Unemployed,0,252,31,10,1814.4
14435.67365,Yes,Employed,60880,119,25,89,109.906628
12731.95161,Yes,Employed,40870,105,3,56,504
2398.354197,No,Disabled,14321,65,20,72,423.823547
6182.618843,No,Medical Leave,20072,82,35,51,473.266879
9431.376818,No,Employed,77365,79,4,35,2.823303
4651.28429,No,Employed,98475,115,8,22,552
12168.74492,Yes,Retired,14973,115,2,75,828
26122.12998,No,Employed,83385,131,26,77,704.337157
3237.305187,No,Unemployed,0,90,19,91,659.435886
9416.474669,No,Unemployed,0,86,9,83,412.8
2506.360995,No,Unemployed,0,73,8,19,525.6
5272.005079,No,Employed,98110,65,3,77,176.287711
5246.278375,Yes,Employed,28909,66,15,66,456.702735
10611.56172,No,Unemployed,0,96,29,5,949.953253
2249.874803,No,Unemployed,0,62,6,2,297.6
2816.756002,No,Employed,42937,71,14,9,251.779842
4751.280948,No,Employed,30887,119,15,18,444.167713
28622.31443,No,Employed,35442,239,10,20,1147.2
8421.516848,No,Employed,95139,103,25,27,34.023132
4660.399573,No,Employed,89834,116,24,11,43.15595
6843.848971,No,Unemployed,0,66,18,21,478.509797
9223.987144,No,Medical Leave,18814,122,20,94,585.6
4938.72766,No,Employed,82733,62,5,12,72.101019
15114.40241,Yes,Medical Leave,28513,100,4,22,480
5037.953998,No,Unemployed,0,68,28,23,326.4
5097.318657,No,Employed,67233,63,10,26,246.693624
8906.991433,No,Employed,58718,226,11,0,1084.8
22721.47396,No,Disabled,21724,198,4,51,1505.230405
9095.15235,No,Employed,65103,115,29,41,552
4898.957331,No,Employed,55071,61,10,14,231.516063
2916.380797,No,Employed,85817,72,0,31,154.987759
5729.855012,No,Employed,92254,70,7,94,245.593225
12280.76661,Yes,Employed,88340,102,16,1,489.6
2472.469209,Yes,Employed,63860,62,26,81,208.598246
4698.345864,No,Medical Leave,26411,126,25,9,604.8
7950.178237,No,Employed,26189,69,6,42,331.2
3299.339339,No,Employed,66114,92,12,6,178.842061
7506.779365,No,Employed,49561,193,4,35,926.4
7123.694599,No,Disabled,16139,62,19,69,297.6
8008.095994,No,Employed,63775,100,29,3,462.753151
5318.89664,Yes,Employed,25134,67,3,0,321.6
5483.89085,No,Employed,87777,68,16,1,257.708912
7244.497284,No,Unemployed,0,103,1,51,494.4
15558.44195,No,Employed,62922,194,26,80,1121.633645
8945.689398,No,Employed,83761,112,16,70,270.227547
8441.667084,No,Employed,50801,72,25,21,43.419028
2798.834343,No,Employed,48675,71,26,62,340.8
7522.900704,No,Employed,55916,63,23,41,302.4
39033.08248,No,Unemployed,0,180,11,65,864
2594.7935,No,Employed,30064,65,20,23,296.852419
8991.124186,No,Unemployed,0,127,29,25,1176.285998
2332.095228,No,Unemployed,0,67,4,99,482.4
9244.351881,No,Medical Leave,12081,82,18,18,548.064933
6290.699249,No,Unemployed,0,95,11,23,684
9880.097141,No,Employed,62326,122,8,53,96.00936
11790.49617,Yes,Retired,25251,66,13,43,316.8
5477.206072,No,Medical Leave,21289,71,15,98,340.8
4014.332715,No,Employed,54054,99,7,55,5.661684
3674.56826,No,Employed,84814,90,25,60,512.816507
4714.044733,No,Employed,46097,61,9,73,197.074966
2754.143877,No,Employed,58705,69,19,95,48.956424
40688.53442,No,Employed,37455,114,13,57,547.2
4563.859434,No,Employed,62010,112,2,51,537.6
7430.347681,No,Employed,61568,93,3,36,240.818954
2644.983484,No,Employed,90443,66,11,15,235.174197
26220.03266,No,Employed,24743,84,8,23,1008.03551
2397.036098,Yes,Retired,22283,65,16,93,572.072106
5207.680496,No,Employed,74627,65,21,61,176.735323
5907.078117,No,Employed,47306,74,8,18,97.723235
27420.81318,No,Unemployed,0,112,23,20,537.6
5044.857229,No,Employed,59292,64,14,92,218.491318
3090.13236,No,Employed,23970,77,13,19,43.959921
8514.394994,No,Employed,48428,72,8,5,223.728018
20925.89544,No,Employed,44342,74,24,60,355.2
3515.456573,No,Unemployed,0,103,30,13,741.6
17666.56543,No,Unemployed,0,74,6,92,355.2
30313.30977,No,Employed,67117,85,10,38,329.423177
4726.869327,Yes,Medical Leave,13037,124,28,49,839.348464
5284.509533,No,Employed,71960,67,12,40,151.495249
2990.330995,No,Employed,73137,74,14,45,227.797105
3548.071725,No,Unemployed,0,96,10,77,446.122702
6371.320461,No,Employed,23797,81,10,57,388.8
5372.351967,No,Employed,70286,67,16,66,130.143497
5165.202368,No,Disabled,12904,132,17,31,633.6
8264.747863,No,Employed,42045,103,7,12,40.839965
5193.770572,No,Employed,24948,65,3,51,280.352767
8099.571213,No,Disabled,25452,107,20,60,954.688499
8845.073706,No,Employed,95850,109,3,16,328.502498
8295.977271,No,Employed,73556,104,31,4,497.684017
9344.431622,No,Unemployed,0,64,25,96,307.2
5081.741976,No,Unemployed,0,69,17,76,93.697638
5363.531017,No,Employed,43879,69,19,60,242.133552
2429.600516,No,Employed,23941,61,12,1,292.8
7183.071115,No,Medical Leave,14390,65,16,4,402.778867
5376.88732,No,Employed,30039,70,21,52,498.612632
7019.177186,Yes,Retired,26806,63,32,19,302.4
7079.170237,No,Employed,24450,90,4,65,250.959093
2415.83485,No,Unemployed,0,64,26,17,360.217299
8193.160528,No,Employed,89219,73,12,9,350.4
6952.651187,No,Unemployed,0,73,2,38,525.6
7465.980556,No,Unemployed,0,109,4,33,784.8
13220.80421,No,Disabled,29504,117,24,90,809.039071
4014.9185,No,Unemployed,0,113,35,29,1305.275432
8744.727173,No,Employed,61706,110,6,71,223.905524
5948.98896,No,Employed,88122,148,15,10,840.231575
5520.149969,No,Employed,26129,70,4,38,419.187114
5040.775434,No,Disabled,22350,66,9,3,316.8
5654.593045,No,Unemployed,0,83,0,12,597.6
8896.500265,No,Employed,26201,112,4,48,168.901895
8715.945469,No,Unemployed,0,84,33,20,604.8
7868.808884,No,Unemployed,0,107,28,14,513.6
6878.008403,No,Employed,39020,87,0,4,485.01384
6411.675304,No,Employed,47606,81,24,50,388.8
10144.3094,No,Medical Leave,27231,88,0,7,422.4
8575.961719,No,Employed,39946,218,23,99,1046.4
4510.542608,No,Employed,84300,111,13,0,202.22495
3746.751625,Yes,Employed,41479,94,14,38,19.575683
5479.555081,Yes,Employed,56005,68,31,30,326.4
7164.011997,No,Unemployed,0,108,19,97,1260.456194
13265.51039,No,Employed,99617,109,1,62,74.934678
5246.278375,Yes,Employed,28909,66,15,66,456.702735
4556.068318,No,Medical Leave,25617,63,22,3,302.4
2751.250209,No,Employed,86788,70,32,68,336
2914.09461,No,Disabled,28523,77,15,12,369.6
5824.767025,No,Employed,38492,72,27,34,207.901654
5755.18214,No,Employed,97657,71,2,19,107.325235
2424.690776,No,Employed,49008,61,11,74,292.8
5138.244998,No,Employed,72264,64,2,66,272.649844
6047.02516,Yes,Employed,20396,76,15,60,364.8
6106.468745,No,Employed,60234,152,14,98,136.217066
3329.887725,No,Employed,75556,84,24,78,498.927007
40132.01135,No,Employed,98710,123,21,42,587.391029
5095.365993,No,Employed,69461,64,7,61,101.417253
4471.747876,No,Unemployed,0,68,35,98,489.6
8773.507548,No,Unemployed,0,87,24,53,626.4
10351.37265,No,Employed,73895,129,2,31,825.416826
10408.96865,Yes,Retired,20228,101,3,43,523.815839
8201.330033,No,Employed,81785,67,12,44,321.6
2248.449633,Yes,Retired,24910,63,7,63,347.857619
5205.024842,No,Employed,32946,66,13,7,316.8
15306.13396,No,Employed,83868,189,30,91,134.836237
8002.308333,Yes,Unemployed,0,107,3,65,513.6
4553.185557,No,Unemployed,0,124,1,43,714.494746
5354.365535,No,Disabled,17099,69,13,28,331.2
7449.855125,No,Unemployed,0,206,7,82,1483.2
3112.049841,No,Employed,33046,79,14,26,181.538354
4386.277558,Yes,Retired,10621,67,28,22,321.6
4865.848218,No,Employed,21498,63,23,72,302.4
6993.380588,No,Unemployed,0,66,7,59,439.701118
5860.48309,No,Employed,36889,74,24,82,192.186026
9115.57169,No,Employed,69588,114,19,45,173.080024
5300.686394,No,Disabled,26585,69,26,23,308.651195
3630.269217,No,Unemployed,0,101,34,53,727.2
8819.018934,Yes,Employed,99845,110,23,25,528
5389.499465,Yes,Employed,66429,136,35,93,57.712985
3123.080994,Yes,Unemployed,0,101,1,83,960.115399
2435.321545,No,Employed,43721,61,5,84,292.8
8754.233404,No,Employed,51209,109,35,3,39.49793
2628.563096,No,Employed,84498,65,18,83,255.210049
6669.184698,No,Unemployed,0,65,30,5,312
6765.800532,No,Employed,59034,85,0,85,378.75258
10013.77995,No,Unemployed,0,135,26,38,773.690268
11288.17204,No,Employed,96399,70,1,28,307.89535
4686.469674,Yes,Employed,58089,118,31,83,566.4
7131.731291,No,Unemployed,0,103,29,58,741.6
9051.712161,No,Employed,60964,113,21,16,327.723713
5306.162741,No,Employed,42871,67,2,13,321.6
5133.635886,No,Employed,38795,65,23,64,98.354737
11124.60499,No,Unemployed,0,112,25,69,806.4
7285.103913,No,Employed,57134,91,6,6,436.8
14627.92807,No,Employed,40711,121,12,38,580.8
17086.75371,No,Employed,26334,63,3,73,453.6
4298.378567,No,Employed,31414,116,0,68,556.8
5018.894421,No,Employed,74423,62,31,10,50.800186
7200.664877,Yes,Unemployed,0,66,16,77,316.8
9591.028253,No,Unemployed,0,128,23,27,150.952506
3240.667531,No,Employed,30646,81,26,26,128.57791
8906.50609,No,Unemployed,0,118,28,33,566.4
2499.036551,No,Employed,28264,63,22,9,364.622773
8167.992322,No,Unemployed,0,117,5,27,842.4
5811.61185,No,Unemployed,0,79,10,22,304.550129
18732.2012,No,Employed,70187,117,4,61,632.16097
5260.623466,No,Employed,31006,67,20,16,321.6
8869.631143,No,Unemployed,0,119,12,57,571.2
2878.846941,No,Unemployed,0,85,33,69,612
2810.957053,No,Employed,20371,71,19,14,340.8
2701.039719,No,Employed,39141,68,22,7,402.456296
2449.580048,No,Unemployed,0,69,20,44,496.8
9445.925985,No,Employed,76837,78,2,12,23.788022
4414.577688,No,Unemployed,0,61,23,46,643.877067
6785.536334,No,Unemployed,0,197,6,22,1439.676002
3600.934326,Yes,Retired,25147,101,7,54,694.598288
7452.939191,No,Unemployed,0,106,5,32,763.2
12723.15311,No,Employed,34665,64,29,58,450.85948
4312.642503,No,Disabled,25404,112,16,4,578.175234
12148.94098,No,Employed,37025,101,15,36,427.243803
3549.747466,No,Unemployed,0,100,27,32,480
6153.394838,No,Disabled,23939,160,33,78,768
6272.416823,No,Employed,76673,80,2,59,56.082107
2851.161121,No,Employed,55274,71,14,35,484.728153
6781.125672,No,Employed,30324,86,15,67,143.943749
4985.239225,No,Employed,31702,63,13,3,302.4
6725.043747,No,Unemployed,0,95,15,8,684
36632.53432,No,Employed,70908,132,0,71,521.444011
5838.89915,Yes,Employed,81082,73,5,85,281.295903
12206.89208,No,Disabled,17705,108,7,19,668.73901
14196.96535,No,Employed,77738,118,18,47,463.457352
2670.797821,No,Unemployed,0,72,18,41,366.277224
8033.910862,No,Employed,70311,66,18,15,341.395103
9685.542977,No,Employed,66022,239,17,80,538.229502
36168.34106,No,Employed,74140,101,31,23,484.8
10453.2558,No,Employed,73604,88,12,75,398.19284
5406.694854,No,Medical Leave,21855,74,21,49,355.2
2671.166649,No,Medical Leave,23305,68,25,26,127.157137
3531.348165,No,Unemployed,0,98,23,46,958.502743
4835.569505,No,Unemployed,0,71,11,71,511.2
13422.06378,No,Employed,65024,67,17,15,189.869329
2424.224662,No,Disabled,22590,67,7,61,85.68352
2983.110414,No,Unemployed,0,91,3,57,436.8
14723.40712,No,Employed,38401,92,17,62,441.6
8438.463783,No,Disabled,25539,112,15,63,585.069825
14435.67365,Yes,Employed,60880,119,25,89,109.906628
2690.069754,No,Employed,87313,67,4,5,321.6
7948.544751,No,Employed,23916,68,33,86,481.113765
11378.88711,No,Employed,34854,95,35,50,456
5219.754045,No,Employed,48203,66,20,47,413.238845
9486.037005,No,Medical Leave,25322,126,23,52,886.033554
4762.557323,No,Medical Leave,16656,63,11,53,302.4
4975.171042,No,Employed,44723,124,26,3,341.088276
4422.615495,No,Employed,35979,116,34,28,556.8
4849.697945,No,Employed,36413,61,21,76,153.013115
19237.69976,No,Unemployed,0,196,31,78,2092.523421
8518.549119,No,Unemployed,0,112,19,86,537.6
5194.654884,No,Employed,51883,66,8,99,623.751121
46302.07562,No,Unemployed,0,151,33,94,1087.2
2538.62632,Yes,Retired,18608,71,13,24,340.8
14070.63897,No,Unemployed,0,127,0,71,677.868206
2748.933734,No,Employed,55964,69,20,0,496.8
6006.211611,No,Employed,85510,74,19,68,355.2
3286.440915,No,Employed,30706,84,6,34,225.654806
2648.350463,No,Medical Leave,29587,69,8,68,331.2
20936.33105,No,Employed,20309,181,5,12,1579.854155
7194.233091,No,Unemployed,0,71,22,0,599.375099
11435.23124,No,Disabled,12470,103,30,52,618.688651
4064.107529,No,Unemployed,0,107,31,41,513.6
5893.368906,No,Employed,86498,74,13,13,8.529778
8256.2978,Yes,Employed,62902,69,14,94,159.383042
8061.198798,No,Employed,57293,102,19,87,347.996042
9333.076001,No,Unemployed,0,129,33,14,928.8
34243.51034,No,Employed,51255,122,12,0,421.70554
31516.5084,No,Unemployed,0,125,23,4,626.411563
2460.167359,No,Employed,69241,61,14,84,47.95916
4929.549699,Yes,Employed,25632,63,27,52,351.270869
2866.824929,No,Employed,87428,72,27,42,224.483337
8429.491575,No,Employed,98796,104,22,32,499.2
8052.243508,No,Employed,78617,101,3,95,233.169575
4916.479717,No,Unemployed,0,65,21,61,312
5386.969384,No,Employed,93893,67,16,70,98.66095
3508.905811,No,Employed,23629,88,15,81,633.6
6511.103163,No,Unemployed,0,91,24,28,655.404481
4335.676738,No,Employed,30574,114,19,10,396.105473
