State,Customer Lifetime Value,Coverage,Monthly Premium Auto,Total Claim Amount,Vehicle Class,Vehicle Size
Oregon,2393.915369,Basic,70,425.266308,Four-Door Car,Medsize
Nevada,2453.570794,Basic,69,331.2,Four-Door Car,Medsize
California,5143.878519,Basic,65,206.01822,Two-Door Car,Medsize
Oregon,7378.510732,Basic,105,756,SUV,Small
California,2574.198807,Basic,65,125.52458,Four-Door Car,Large
Arizona,22315.05787,Basic,67,482.4,Four-Door Car,Medsize
Nevada,2430.484375,Basic,61,292.8,Two-Door Car,Medsize
Oregon,6160.999344,Extended,77,369.6,Two-Door Car,Medsize
Arizona,7912.132168,Premium,114,820.8,Two-Door Car,Large
Oregon,5534.821886,Basic,68,47.451832,Four-Door Car,Small
Arizona,2382.672856,Basic,65,27.031485,Four-Door Car,Medsize
Nevada,6991.248087,Basic,186,1003.050834,Luxury SUV,Medsize
Oregon,2885.328202,Basic,72,326.242099,Four-Door Car,Medsize
California,41787.90343,Premium,119,571.2,Four-Door Car,Medsize
Arizona,2848.564466,Extended,81,583.2,Four-Door Car,Medsize
Arizona,8123.023295,Extended,78,561.6,Four-Door Car,Small
Washington,9661.103686,Extended,135,648,SUV,Medsize
California,4488.134688,Basic,66,758.460636,Four-Door Car,Small
California,4561.27302,Premium,118,627.898468,Four-Door Car,Small
Oregon,11546.17372,Extended,96,206.211089,Four-Door Car,Medsize
Oregon,3788.814643,Basic,106,763.2,SUV,Medsize
Nevada,13502.63148,Basic,112,297.187468,Sports Car,Medsize
Arizona,8563.968057,Basic,107,50.473675,Sports Car,Small
California,2913.475108,Basic,73,435.189747,Four-Door Car,Small
California,7540.584824,Basic,64,147.128736,Four-Door Car,Medsize
Arizona,6950.532764,Basic,61,301.402778,Four-Door Car,Medsize
Arizona,7255.137772,Basic,181,560.947563,Luxury Car,Small
Oregon,4334.064096,Extended,123,590.4,SUV,Medsize
Arizona,6307.497245,Extended,88,422.4,Four-Door Car,Small
California,5904.847853,Basic,74,274.165887,Four-Door Car,Medsize
California,4794.481412,Basic,68,326.4,Four-Door Car,Small
Nevada,9180.154161,Basic,114,103.702555,Sports Car,Medsize
Washington,8355.512557,Premium,105,661.608936,Four-Door Car,Small
California,13869.92705,Basic,118,612.300581,SUV,Small
California,13452.1928,Premium,117,428.490681,Two-Door Car,Medsize
Oregon,16798.85832,Basic,71,340.8,Two-Door Car,Medsize
California,8273.111579,Premium,116,509.513764,Four-Door Car,Large
Oregon,7408.836056,Extended,95,91.674854,Two-Door Car,Large
Nevada,4349.30875,Basic,108,112.660916,SUV,Large
Oregon,4744.967459,Basic,68,248.422693,Two-Door Car,Medsize
Oregon,17208.05642,Basic,63,649.83837,Two-Door Car,Medsize
Nevada,8673.587,Basic,110,528,SUV,Medsize
California,2497.910013,Basic,63,302.4,Four-Door Car,Medsize
Arizona,32069.87526,Basic,103,604.289428,SUV,Medsize
Arizona,3312.253233,Basic,107,770.4,SUV,Medsize
California,10828.37347,Extended,97,511.120131,Two-Door Car,Large
Oregon,12128.36511,Basic,61,292.8,Four-Door Car,Medsize
California,5505.687336,Basic,68,162.557048,Four-Door Car,Medsize
California,6715.342541,Basic,65,655.073317,Four-Door Car,Medsize
Oregon,2836.677371,Basic,72,114.429816,Two-Door Car,Medsize
Oregon,3561.595726,Basic,105,504,SUV,Medsize
California,6552.399896,Extended,86,175.972039,Four-Door Car,Large
Arizona,2833.980142,Basic,70,121.025058,Four-Door Car,Medsize
California,5099.513147,Basic,70,336,Two-Door Car,Small
Oregon,9415.527031,Premium,116,556.8,Two-Door Car,Medsize
California,3644.833554,Extended,90,432,Two-Door Car,Large
Oregon,2927.516316,Basic,73,383.789732,Two-Door Car,Small
Washington,9227.945752,Extended,82,296.637382,Two-Door Car,Medsize
Oregon,3148.42409,Extended,83,544.217453,Two-Door Car,Medsize
Arizona,3063.114594,Extended,95,456,Two-Door Car,Medsize
Arizona,3417.953745,Extended,85,370.018108,Four-Door Car,Medsize
Oregon,23594.6802,Basic,66,86.461582,Four-Door Car,Medsize
California,7519.133631,Extended,95,185.355353,Four-Door Car,Medsize
Arizona,3969.433177,Basic,101,0.769185,SUV,Medsize
Oregon,4874.0748,Basic,68,609.323227,Two-Door Car,Medsize
California,7261.615478,Basic,101,727.2,SUV,Medsize
Arizona,8005.964669,Basic,101,565.508572,SUV,Medsize
Arizona,2996.139865,Extended,82,590.4,Four-Door Car,Large
Arizona,4175.945269,Basic,109,731.350857,SUV,Medsize
Arizona,8491.858636,Basic,71,340.8,Four-Door Car,Medsize
Arizona,2402.172069,Basic,62,52.435202,Four-Door Car,Medsize
Oregon,4775.475851,Extended,124,595.2,SUV,Large
Nevada,4235.183999,Premium,106,111.164747,Four-Door Car,Large
California,5107.163002,Basic,65,288.572108,Four-Door Car,Medsize
Oregon,13167.60512,Basic,111,302.137164,Sports Car,Medsize
Oregon,2520.301352,Basic,65,276.877348,Two-Door Car,Medsize
Oregon,5189.289582,Extended,134,643.2,SUV,Medsize
Oregon,2893.313855,Basic,73,350.4,Four-Door Car,Medsize
Arizona,3985.547406,Premium,101,668.773522,Four-Door Car,Medsize
Washington,2414.638309,Basic,62,232.753598,Four-Door Car,Medsize
Arizona,18688.30707,Extended,76,364.8,Four-Door Car,Small
California,16589.71237,Premium,140,65.022258,SUV,Medsize
Oregon,23331.829,Basic,66,316.8,Four-Door Car,Medsize
Nevada,4699.034135,Extended,129,291.744204,SUV,Medsize
California,2395.57,Basic,63,333.696228,Two-Door Car,Medsize
Oregon,8861.482361,Basic,113,542.4,SUV,Medsize
Washington,8936.823519,Basic,74,163.576763,Two-Door Car,Medsize
California,7340.496505,Basic,62,129.999138,Two-Door Car,Medsize
Arizona,26453.93512,Extended,83,398.4,Four-Door Car,Medsize
Oregon,6342.473656,Extended,80,274.159702,Four-Door Car,Large
Oregon,6560.815344,Extended,93,41.617367,Four-Door Car,Large
Arizona,6687.593818,Extended,83,100.652984,Four-Door Car,Medsize
California,3681.253483,Extended,98,354.939043,Four-Door Car,Medsize
Arizona,2555.535685,Basic,65,151.991098,Two-Door Car,Medsize
Oregon,2373.795076,Basic,65,312,Two-Door Car,Medsize
California,2732.652352,Basic,69,323.865715,Two-Door Car,Medsize
Arizona,4703.71858,Extended,137,1554.089517,SUV,Medsize
Oregon,19259.84494,Premium,159,763.2,Sports Car,Large
Arizona,3844.569357,Extended,97,465.6,Four-Door Car,Small
California,4683.443348,Extended,121,580.8,SUV,Medsize
Oregon,5174.081063,Basic,64,82.483947,Four-Door Car,Medsize
Oregon,2655.864573,Basic,66,443.44552,Four-Door Car,Medsize
California,5615.073509,Basic,74,355.2,Four-Door Car,Medsize
Oregon,3161.171297,Extended,92,897.379535,Two-Door Car,Large
Arizona,7575.647415,Basic,109,784.8,SUV,Medsize
California,3985.398895,Extended,98,428.563553,Four-Door Car,Large
Oregon,9706.375239,Extended,122,535.606632,SUV,Large
Arizona,7736.654606,Extended,98,464.038577,Four-Door Car,Medsize
Oregon,4179.488639,Premium,103,494.4,Four-Door Car,Medsize
California,5759.011129,Basic,74,45.425684,Two-Door Car,Medsize
California,4165.396419,Premium,116,556.8,Four-Door Car,Medsize
Washington,2632.552578,Basic,65,312,Four-Door Car,Small
California,3885.456401,Premium,105,504,Four-Door Car,Large
California,8161.944953,Basic,105,504,SUV,Small
Oregon,13024.13012,Extended,125,900,SUV,Small
California,14137.23043,Basic,119,571.2,SUV,Medsize
Washington,3700.678124,Extended,94,676.8,Four-Door Car,Small
Oregon,5511.033294,Basic,69,263.454037,Four-Door Car,Medsize
Oregon,5169.49937,Basic,73,350.4,Four-Door Car,Medsize
Oregon,6044.020038,Basic,74,532.8,Four-Door Car,Small
Nevada,4349.30875,Basic,108,112.660916,SUV,Large
Washington,9688.129179,Basic,66,279.706613,Four-Door Car,Medsize
California,5528.212807,Basic,72,345.6,Four-Door Car,Medsize
Arizona,7894.5005,Basic,104,748.8,SUV,Medsize
Oregon,5935.815989,Basic,73,199.460544,Four-Door Car,Large
California,4520.339327,Basic,61,304.156333,Four-Door Car,Medsize
Arizona,3219.146148,Extended,81,388.8,Four-Door Car,Medsize
Oregon,5935.572179,Basic,74,355.2,Two-Door Car,Medsize
Washington,2322.572562,Basic,63,453.6,Four-Door Car,Medsize
Oregon,11692.00974,Extended,98,470.4,Four-Door Car,Medsize
Oregon,10175.2441,Extended,99,831.340966,Two-Door Car,Medsize
Washington,2513.971107,Basic,63,302.4,Four-Door Car,Medsize
California,2897.779107,Extended,85,612,Two-Door Car,Medsize
Arizona,5515.246935,Basic,69,102.147789,Two-Door Car,Medsize
Arizona,3469.836978,Extended,87,513.041633,Four-Door Car,Medsize
Oregon,6907.554242,Extended,87,290.057111,Two-Door Car,Medsize
Oregon,3647.24611,Extended,94,451.2,Two-Door Car,Medsize
California,3265.156348,Extended,82,393.6,Four-Door Car,Medsize
California,2514.282096,Basic,65,312,Four-Door Car,Medsize
Washington,4462.997006,Basic,73,350.4,Two-Door Car,Medsize
Washington,4570.673702,Basic,63,285.843893,Four-Door Car,Medsize
Oregon,2752.65503,Basic,68,308.349562,Four-Door Car,Medsize
California,2188.655055,Basic,67,321.6,Four-Door Car,Medsize
Nevada,2710.149379,Basic,73,350.4,Four-Door Car,Medsize
Washington,14754.35923,Extended,128,614.4,SUV,Medsize
Oregon,10759.40004,Extended,97,465.6,Two-Door Car,Small
Oregon,12357.11512,Basic,182,1953.87972,Luxury SUV,Medsize
Arizona,5033.390798,Basic,63,302.4,Four-Door Car,Small
Arizona,2370.618948,Basic,71,511.2,Two-Door Car,Medsize
Nevada,11236.31135,Basic,64,213.587367,Two-Door Car,Medsize
Oregon,12476.64759,Extended,121,871.2,SUV,Medsize
Oregon,14641.51818,Extended,133,1386.870718,SUV,Medsize
California,4731.844073,Basic,64,307.2,Four-Door Car,Medsize
Washington,10620.49148,Basic,69,249.803437,Four-Door Car,Medsize
Oregon,13478.8,Basic,198,1425.6,Luxury SUV,Medsize
California,8873.201307,Basic,119,797.558033,SUV,Large
Nevada,5260.921627,Basic,66,1.332349,Two-Door Car,Medsize
Arizona,2792.009458,Extended,76,528.391284,Four-Door Car,Medsize
Oregon,10018.66117,Extended,139,778.463303,SUV,Small
Oregon,7180.270931,Premium,186,892.8,SUV,Medsize
Oregon,3012.039703,Extended,77,128.490137,Four-Door Car,Small
Oregon,4236.814353,Basic,61,292.8,Four-Door Car,Medsize
Arizona,5283.362834,Extended,132,538.545218,SUV,Medsize
Washington,5395.091602,Basic,67,65.457366,Four-Door Car,Medsize
California,6913.566525,Basic,64,307.2,Two-Door Car,Small
Arizona,2619.337376,Basic,66,225.578841,Two-Door Car,Medsize
Oregon,8390.122077,Extended,78,732.340362,Four-Door Car,Small
California,13727.79972,Extended,126,604.8,SUV,Medsize
Nevada,4482.015107,Basic,115,552,SUV,Small
Oregon,2827.55957,Extended,79,568.8,Four-Door Car,Medsize
California,5584.961718,Basic,72,345.6,Four-Door Car,Large
California,7568.85152,Basic,65,312,Four-Door Car,Medsize
California,9664.330983,Extended,239,115.166422,Luxury Car,Medsize
California,6480.681366,Extended,81,286.142521,Four-Door Car,Medsize
Nevada,8707.619537,Basic,110,528,SUV,Small
Oregon,9048.983447,Basic,119,571.2,Sports Car,Medsize
Washington,2615.852084,Basic,66,282.770894,Four-Door Car,Medsize
California,4878.829713,Basic,61,292.8,Two-Door Car,Medsize
Nevada,10793.75704,Extended,90,360.269404,Two-Door Car,Large
Oregon,5528.080912,Basic,73,388.819919,Four-Door Car,Medsize
Arizona,4605.87485,Basic,116,556.8,SUV,Medsize
Oregon,8343.412804,Premium,106,508.8,Two-Door Car,Large
Oregon,13009.24125,Basic,66,316.8,Four-Door Car,Medsize
Nevada,7486.019078,Basic,71,340.8,Four-Door Car,Medsize
Oregon,9547.71004,Extended,82,277.871312,Four-Door Car,Medsize
Oregon,8110.704417,Basic,101,487.102627,Sports Car,Large
California,7379.456823,Basic,61,205.294927,Four-Door Car,Medsize
California,6612.617859,Premium,185,1166.603776,Sports Car,Small
Oregon,7452.233634,Premium,105,504,Two-Door Car,Medsize
Washington,2686.535218,Basic,71,142.695319,Four-Door Car,Medsize
California,4470.181084,Extended,129,928.8,SUV,Medsize
Oregon,10348.01348,Extended,87,417.6,Four-Door Car,Medsize
Oregon,11790.49617,Basic,66,316.8,Four-Door Car,Medsize
Washington,4566.123651,Basic,68,326.4,Four-Door Car,Medsize
Oregon,5905.971667,Basic,73,131.614733,Two-Door Car,Medsize
Nevada,7492.055949,Basic,64,91.391245,Four-Door Car,Medsize
California,3427.154407,Extended,86,73.27252,Two-Door Car,Medsize
Washington,5181.620895,Basic,64,307.2,Four-Door Car,Small
Arizona,4686.469674,Basic,118,566.4,SUV,Medsize
California,2710.12066,Basic,71,340.8,Four-Door Car,Small
Arizona,4313.34397,Extended,126,656.57161,SUV,Large
California,4755.36505,Basic,119,571.2,SUV,Medsize
Arizona,36516.0456,Basic,114,432.409662,SUV,Medsize
Nevada,7792.067056,Basic,65,240.186527,Four-Door Car,Medsize
Arizona,2549.998419,Basic,65,312,Four-Door Car,Medsize
Oregon,7521.282545,Basic,115,987.293841,SUV,Medsize
California,11510.36033,Basic,61,439.2,Four-Door Car,Medsize
Arizona,7999.251628,Basic,107,513.6,SUV,Large
California,7927.182997,Basic,68,86.912677,Two-Door Car,Medsize
Arizona,21123.1166,Basic,69,496.8,Two-Door Car,Medsize
Washington,2453.570794,Basic,69,331.2,Four-Door Car,Medsize
Washington,2981.549197,Basic,74,97.928632,Four-Door Car,Medsize
Oregon,5110.755667,Extended,132,633.6,SUV,Small
Arizona,5351.853544,Extended,137,209.504391,SUV,Medsize
Oregon,9015.819465,Basic,62,42.642554,Two-Door Car,Medsize
Oregon,5903.612641,Basic,74,2.173552,Four-Door Car,Medsize
California,8852.734284,Extended,83,597.6,Four-Door Car,Large
California,13333.38849,Premium,110,432.805382,Two-Door Car,Medsize
Oregon,8658.863813,Basic,109,400.181882,Sports Car,Medsize
Arizona,4871.15057,Basic,61,120.850664,Four-Door Car,Large
Nevada,5279.198664,Basic,66,137.086695,Four-Door Car,Medsize
Washington,6689.022728,Extended,84,599.000883,Two-Door Car,Medsize
California,5244.550942,Basic,66,313.931213,Four-Door Car,Large
Oregon,6688.857444,Extended,86,562.224942,Two-Door Car,Small
Oregon,8408.308374,Premium,105,380.560266,Four-Door Car,Medsize
Arizona,2052.948967,Basic,67,806.180375,Four-Door Car,Large
Oregon,10592.58753,Extended,136,460.266881,SUV,Small
Arizona,2913.493264,Basic,72,309.568636,Four-Door Car,Medsize
California,5243.446345,Basic,66,271.074379,Four-Door Car,Medsize
Oregon,14191.59699,Basic,117,561.6,SUV,Medsize
Nevada,9426.384787,Extended,78,20.209679,Two-Door Car,Medsize
Arizona,4521.190551,Basic,114,412.884282,SUV,Medsize
California,3579.023825,Extended,91,655.2,Four-Door Car,Medsize
Arizona,6285.15476,Extended,80,384,Four-Door Car,Medsize
Nevada,7844.252972,Basic,102,273.945412,SUV,Large
Oregon,8283.843281,Premium,104,190.998822,Four-Door Car,Small
Arizona,2436.397813,Basic,67,399.0564,Four-Door Car,Small
Washington,2538.62632,Basic,71,340.8,Four-Door Car,Medsize
Oregon,7304.395148,Extended,92,20.374393,Four-Door Car,Large
Oregon,32474.76977,Basic,102,734.4,SUV,Small
California,6674.455913,Extended,83,456.519419,Four-Door Car,Medsize
Nevada,33473.34946,Basic,106,508.8,SUV,Medsize
Oregon,6459.640942,Extended,82,393.6,Four-Door Car,Medsize
Oregon,4605.036646,Basic,63,302.4,Four-Door Car,Large
California,5686.743252,Basic,71,475.166267,Four-Door Car,Large
Arizona,6608.165971,Extended,93,944.854655,Two-Door Car,Medsize
Oregon,7158.530736,Extended,92,441.6,Four-Door Car,Medsize
California,10179.71704,Premium,271,1300.8,Luxury SUV,Medsize
California,5052.381573,Basic,69,220.446667,Two-Door Car,Large
Washington,5201.357604,Extended,131,463.425687,SUV,Medsize
California,8632.783576,Premium,107,513.6,Two-Door Car,Small
Arizona,7350.930502,Extended,93,111.250449,Four-Door Car,Medsize
California,7690.159642,Basic,64,307.2,Two-Door Car,Medsize
California,8259.1108,Extended,76,496.477418,Two-Door Car,Medsize
Oregon,2317.282049,Basic,68,489.6,Two-Door Car,Medsize
Oregon,8929.611119,Basic,112,537.6,SUV,Medsize
Arizona,4854.362069,Basic,61,292.8,Two-Door Car,Small
California,2659.70565,Extended,87,420.041981,Four-Door Car,Medsize
Oregon,8750.222052,Basic,113,100.323765,SUV,Small
Arizona,5054.780543,Basic,64,72.760316,Four-Door Car,Medsize
Arizona,2199.516645,Basic,62,297.6,Four-Door Car,Medsize
Nevada,5715.312991,Basic,72,255.565349,Four-Door Car,Small
California,9566.839884,Extended,79,127.322656,Four-Door Car,Medsize
California,10094.13003,Extended,127,475.599472,SUV,Medsize
Nevada,5444.793941,Basic,67,460.551521,Two-Door Car,Medsize
California,2582.408525,Basic,64,201.455005,Four-Door Car,Medsize
Oregon,50568.25912,Extended,249,753.760098,Luxury SUV,Small
Oregon,3484.247842,Extended,88,72.543171,Four-Door Car,Medsize
California,5555.830205,Basic,72,471.443077,Four-Door Car,Small
Arizona,4173.140695,Basic,117,842.4,SUV,Medsize
Oregon,2897.494724,Extended,77,554.4,Four-Door Car,Medsize
California,8044.511759,Basic,67,252.699037,Two-Door Car,Medsize
Oregon,7716.997859,Extended,99,65.548725,Four-Door Car,Medsize
Oregon,2274.669484,Basic,64,621.968062,Four-Door Car,Medsize
California,8658.863813,Basic,109,400.181882,Sports Car,Medsize
Arizona,11260.90364,Extended,95,276.467811,Four-Door Car,Large
Oregon,16414.04415,Basic,112,682.422936,SUV,Medsize
Nevada,20018.20459,Basic,62,297.6,Four-Door Car,Medsize
Washington,4698.759935,Basic,67,321.6,Two-Door Car,Medsize
Oregon,9002.117386,Premium,113,210.100003,Two-Door Car,Medsize
California,25030.89457,Basic,110,528,SUV,Medsize
Oregon,3102.998522,Extended,78,126.857228,Four-Door Car,Medsize
Oregon,2587.107864,Basic,65,312,Four-Door Car,Medsize
Arizona,4983.61893,Extended,83,736.00483,Four-Door Car,Small
Oregon,6265.343299,Extended,84,481.025786,Four-Door Car,Medsize
Nevada,7233.540011,Extended,90,432,Four-Door Car,Small
Nevada,5357.260833,Basic,68,63.127223,Four-Door Car,Medsize
Nevada,11130.11974,Extended,93,651.623195,Four-Door Car,Large
Washington,2610.369217,Basic,66,391.970334,Four-Door Car,Medsize
Arizona,7452.543017,Basic,68,489.6,Two-Door Car,Medsize
California,6352.961129,Extended,78,276.191729,Four-Door Car,Medsize
Oregon,14585.37736,Basic,194,931.2,Luxury SUV,Medsize
California,17292.93538,Extended,86,114.02307,Four-Door Car,Medsize
Arizona,4254.620669,Basic,61,292.8,Two-Door Car,Small
Arizona,9621.72619,Extended,121,580.8,SUV,Large
California,14260.91441,Extended,99,204.121476,Two-Door Car,Medsize
Washington,7756.307652,Basic,74,532.8,Two-Door Car,Small
Arizona,5875.212734,Basic,74,164.746184,Four-Door Car,Medsize
Washington,4946.960039,Basic,67,6.395416,Four-Door Car,Medsize
Oregon,2660.009874,Basic,73,350.4,Four-Door Car,Medsize
Oregon,2372.289378,Basic,61,439.2,Four-Door Car,Small
Nevada,15613.95173,Premium,197,1367.199081,SUV,Medsize
Nevada,7803.503824,Extended,98,139.714897,Two-Door Car,Medsize
Oregon,10346.11154,Extended,86,58.469264,Four-Door Car,Medsize
California,4960.548942,Basic,65,468,Four-Door Car,Small
Oregon,7099.574987,Basic,65,312,Four-Door Car,Small
Oregon,24442.29656,Basic,68,16.800832,Four-Door Car,Large
Oregon,13466.92071,Basic,119,571.2,SUV,Small
Arizona,2598.061204,Basic,65,48.344273,Four-Door Car,Medsize
Oregon,2886.451602,Extended,78,486.278557,Four-Door Car,Large
Oregon,2566.398498,Basic,64,171.287759,Four-Door Car,Large
Washington,6252.3631,Extended,77,43.14147,Two-Door Car,Small
California,5174.689686,Basic,65,13.874775,Four-Door Car,Medsize
California,9263.179837,Premium,116,556.8,Four-Door Car,Medsize
California,4834.710493,Basic,66,316.8,Four-Door Car,Medsize
Arizona,2361.742243,Basic,66,145.896438,Four-Door Car,Medsize
Nevada,2674.730716,Basic,69,331.2,Four-Door Car,Small
Oregon,16159.54237,Extended,137,657.6,Sports Car,Medsize
Nevada,26197.41498,Basic,113,542.4,SUV,Large
California,2664.242814,Basic,66,420.374805,Four-Door Car,Small
Oregon,15162.06565,Extended,94,265.216633,Four-Door Car,Small
California,22332.43946,Extended,97,484.013411,Four-Door Car,Medsize
Arizona,4995.1712,Basic,71,697.798804,Two-Door Car,Small
California,16109.75353,Basic,73,350.4,Four-Door Car,Small
Arizona,4957.404306,Basic,65,312,Two-Door Car,Small
Oregon,2866.779811,Basic,72,518.4,Two-Door Car,Small
Arizona,8719.896238,Basic,73,350.4,Two-Door Car,Small
California,22448.68617,Extended,78,561.6,Four-Door Car,Medsize
Arizona,6864.647514,Extended,85,408,Two-Door Car,Small
California,4980.18765,Extended,130,678.946216,SUV,Medsize
